"timestamp","btc_usd"
"2025-07-17T22:51:14.854112-03:00","120367.5"
"2025-07-17T22:52:13.656223-03:00","120372.5"
"2025-07-17T22:53:13.573644-03:00","120372.5"
"2025-07-17T22:54:13.394418-03:00","120370.1"
"2025-07-17T22:55:13.395536-03:00","120358.6"
"2025-07-17T22:56:13.395880-03:00","120363.8"
"2025-07-17T22:57:13.616175-03:00","120363.8"
"2025-07-17T22:58:13.395230-03:00","120374.40000000001"
"2025-07-17T22:59:13.795456-03:00","120377.70000000001"
"2025-07-17T23:00:14.753047-03:00","120379.6"
"2025-07-17T23:01:13.673450-03:00","120370.3"
"2025-07-17T23:02:13.595884-03:00","120288.20000000001"
"2025-07-17T23:03:13.552756-03:00","120283.1"
"2025-07-17T23:04:13.474050-03:00","120283.1"
"2025-07-17T23:05:13.514546-03:00","120276.5"
"2025-07-17T23:06:13.434138-03:00","120170.3"
"2025-07-17T23:07:13.476177-03:00","120201.70000000001"
"2025-07-17T23:08:13.415308-03:00","120138.20000000001"
"2025-07-17T23:09:14.793722-03:00","120042.90000000001"
"2025-07-17T23:10:13.534097-03:00","120090.6"
"2025-07-17T23:11:13.534130-03:00","120171.40000000001"
"2025-07-17T23:12:13.715233-03:00","120211.8"
"2025-07-17T23:13:13.295786-03:00","120211.8"
"2025-07-17T23:14:13.435867-03:00","120233.8"
"2025-07-17T23:15:13.755777-03:00","120246.40000000001"
"2025-07-17T23:16:13.355641-03:00","120198.5"
"2025-07-17T23:17:13.448120-03:00","120126.0"
"2025-07-17T23:18:14.795621-03:00","120042.1"
"2025-07-17T23:19:13.336223-03:00","120038.0"
"2025-07-17T23:20:13.374055-03:00","119997.40000000001"
"2025-07-17T23:21:13.476420-03:00","119997.40000000001"
"2025-07-17T23:22:13.375921-03:00","120014.0"
"2025-07-17T23:23:13.454116-03:00","120014.0"
"2025-07-17T23:24:13.596509-03:00","120026.20000000001"
"2025-07-17T23:25:13.315090-03:00","120072.6"
"2025-07-17T23:26:13.495342-03:00","120072.6"
"2025-07-17T23:27:14.633373-03:00","120100.6"
"2025-07-17T23:28:13.476165-03:00","120120.8"
"2025-07-17T23:29:13.734535-03:00","120155.1"
"2025-07-17T23:30:13.595853-03:00","120294.1"
"2025-07-17T23:31:13.594585-03:00","120294.1"
"2025-07-17T23:32:13.314643-03:00","120252.1"
"2025-07-17T23:33:13.476113-03:00","120222.1"
"2025-07-17T23:34:13.516222-03:00","120229.90000000001"
"2025-07-17T23:35:13.675050-03:00","120243.3"
"2025-07-17T23:36:14.814824-03:00","120314.0"
"2025-07-17T23:37:13.735393-03:00","120354.3"
"2025-07-17T23:38:13.494768-03:00","120378.1"
"2025-07-17T23:39:13.594608-03:00","120365.0"
"2025-07-17T23:40:13.734747-03:00","120352.6"
"2025-07-17T23:41:13.416720-03:00","120394.3"
"2025-07-17T23:42:13.413510-03:00","120393.90000000001"
"2025-07-17T23:43:13.594902-03:00","120353.3"
"2025-07-17T23:44:13.515423-03:00","120339.90000000001"
"2025-07-17T23:45:14.715669-03:00","120344.8"
"2025-07-17T23:46:13.694994-03:00","120339.6"
"2025-07-17T23:47:13.593782-03:00","120299.90000000001"
"2025-07-17T23:48:13.775684-03:00","120297.5"
"2025-07-17T23:49:13.436251-03:00","120209.8"
"2025-07-17T23:50:13.595109-03:00","120207.8"
